file	percent	reads	taxon_id	taxon_name
SRR12875570_pe-SRR12875570-kaiju.tsv	0.017911	2456	1747	taxonid:1747
SRR12875570_pe-SRR12875570-kaiju.tsv	0.010793	1480	136241	taxonid:136241
SRR12875570_pe-SRR12875570-kaiju.tsv	0.010355	1420	1590	taxonid:1590
SRR12875570_pe-SRR12875570-kaiju.tsv	0.008693	1192	2823518	taxonid:2823518
SRR12875570_pe-SRR12875570-kaiju.tsv	0.006454	885	29501	taxonid:29501
SRR12875570_pe-SRR12875570-kaiju.tsv	0.005768	791	297	taxonid:297
SRR12875570_pe-SRR12875570-kaiju.tsv	0.004186	574	179636	taxonid:179636
SRR12875570_pe-SRR12875570-kaiju.tsv	0.003741	513	470	taxonid:470
SRR12875570_pe-SRR12875570-kaiju.tsv	0.001889	259	1302	taxonid:1302
SRR12875570_pe-SRR12875570-kaiju.tsv	0.001356	186	33889	taxonid:33889
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000970	133	57372	taxonid:57372
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000948	130	216963	taxonid:216963
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000933	128	171632	taxonid:171632
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000802	110	627624	taxonid:627624
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000788	108	65123	taxonid:65123
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000729	100	2792084	taxonid:2792084
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000715	98	141391	taxonid:141391
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000715	98	2666185	taxonid:2666185
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000700	96	911092	taxonid:911092
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000664	91	339	taxonid:339
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000664	91	1006	taxonid:1006
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000620	85	61635	taxonid:61635
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000591	81	502394	taxonid:502394
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000583	80	45498	taxonid:45498
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000569	78	984991	taxonid:984991
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000540	74	291644	taxonid:291644
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000525	72	45668	taxonid:45668
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000510	70	2029983	taxonid:2029983
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000467	64	171695	taxonid:171695
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000459	63	2162713	taxonid:2162713
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000445	61	983544	taxonid:983544
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000430	59	171284	taxonid:171284
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000430	59	1813871	taxonid:1813871
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000423	58	114885	taxonid:114885
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000423	58	2853227	taxonid:2853227
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000387	53	2261	taxonid:2261
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000379	52	2104	taxonid:2104
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000379	52	2562285	taxonid:2562285
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000372	51	1784719	taxonid:1784719
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000357	49	640330	taxonid:640330
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000350	48	2807101	taxonid:2807101
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000335	46	529	taxonid:529
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000328	45	1727164	taxonid:1727164
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000321	44	269673	taxonid:269673
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000321	44	1678728	taxonid:1678728
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000299	41	1598	taxonid:1598
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000299	41	2116	taxonid:2116
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000299	41	861299	taxonid:861299
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000292	40	1241979	taxonid:1241979
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000292	40	1868793	taxonid:1868793
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000284	39	2801918	taxonid:2801918
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000277	38	218144	taxonid:218144
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000277	38	2604941	taxonid:2604941
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000270	37	1474	taxonid:1474
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000263	36	88058	taxonid:88058
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000263	36	2293838	taxonid:2293838
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000255	35	2778902	taxonid:2778902
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000248	34	853	taxonid:853
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000248	34	995	taxonid:995
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000248	34	52022	taxonid:52022
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000248	34	1586287	taxonid:1586287
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000248	34	2109915	taxonid:2109915
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000241	33	1348	taxonid:1348
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000241	33	2725684	taxonid:2725684
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000241	33	2742683	taxonid:2742683
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000226	31	1307839	taxonid:1307839
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000219	30	1642647	taxonid:1642647
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000211	29	198483	taxonid:198483
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000211	29	208479	taxonid:208479
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000211	29	1528099	taxonid:1528099
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000204	28	1076626	taxonid:1076626
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000197	27	1587	taxonid:1587
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000197	27	33989	taxonid:33989
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000197	27	2494375	taxonid:2494375
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000197	27	2502791	taxonid:2502791
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000190	26	282217	taxonid:282217
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000190	26	1453352	taxonid:1453352
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000190	26	1653831	taxonid:1653831
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000182	25	208226	taxonid:208226
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000182	25	2108365	taxonid:2108365
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000182	25	2906076	taxonid:2906076
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000175	24	648995	taxonid:648995
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000175	24	1323375	taxonid:1323375
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000175	24	1434100	taxonid:1434100
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000175	24	1834196	taxonid:1834196
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000175	24	1971488	taxonid:1971488
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000175	24	2004710	taxonid:2004710
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000175	24	2547394	taxonid:2547394
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000168	23	984	taxonid:984
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000168	23	28227	taxonid:28227
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000168	23	29549	taxonid:29549
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000168	23	1156431	taxonid:1156431
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000168	23	2571750	taxonid:2571750
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000160	22	2097	taxonid:2097
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000160	22	187101	taxonid:187101
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000160	22	198618	taxonid:198618
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000160	22	432329	taxonid:432329
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000160	22	1911586	taxonid:1911586
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000160	22	2797167	taxonid:2797167
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000160	22	2866808	taxonid:2866808
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000153	21	259	taxonid:259
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000153	21	981385	taxonid:981385
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000153	21	2606626	taxonid:2606626
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000146	20	1521	taxonid:1521
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000146	20	658062	taxonid:658062
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000139	19	1639	taxonid:1639
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000139	19	650377	taxonid:650377
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000139	19	1979527	taxonid:1979527
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000131	18	485	taxonid:485
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000131	18	2113	taxonid:2113
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000131	18	116092	taxonid:116092
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000131	18	172042	taxonid:172042
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000131	18	2036206	taxonid:2036206
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000124	17	1284	taxonid:1284
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000124	17	1296	taxonid:1296
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000124	17	2109	taxonid:2109
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000124	17	222136	taxonid:222136
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000124	17	2109558	taxonid:2109558
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000117	16	33059	taxonid:33059
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000117	16	218936	taxonid:218936
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000117	16	244734	taxonid:244734
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000117	16	1031538	taxonid:1031538
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000117	16	1712410	taxonid:1712410
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000117	16	1749074	taxonid:1749074
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000117	16	2494234	taxonid:2494234
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000117	16	2651334	taxonid:2651334
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000117	16	2748320	taxonid:2748320
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000109	15	959	taxonid:959
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000109	15	2095	taxonid:2095
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000109	15	2371	taxonid:2371
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000109	15	51197	taxonid:51197
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000109	15	85874	taxonid:85874
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000109	15	109328	taxonid:109328
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000109	15	1882682	taxonid:1882682
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000109	15	2602769	taxonid:2602769
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000102	14	562	taxonid:562
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000102	14	827	taxonid:827
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000102	14	54005	taxonid:54005
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000102	14	56957	taxonid:56957
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000102	14	119206	taxonid:119206
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000102	14	165179	taxonid:165179
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000102	14	767892	taxonid:767892
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000102	14	1603606	taxonid:1603606
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000102	14	1838286	taxonid:1838286
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000102	14	2897181	taxonid:2897181
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000095	13	1307	taxonid:1307
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000095	13	2100	taxonid:2100
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000095	13	33034	taxonid:33034
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000095	13	195253	taxonid:195253
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000095	13	1714848	taxonid:1714848
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000095	13	2183896	taxonid:2183896
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	33025	taxonid:33025
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	53461	taxonid:53461
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	83455	taxonid:83455
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	225991	taxonid:225991
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	379895	taxonid:379895
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	617123	taxonid:617123
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	1550024	taxonid:1550024
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	2005262	taxonid:2005262
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	2184083	taxonid:2184083
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	2862509	taxonid:2862509
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000088	12	2875962	taxonid:2875962
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	948	taxonid:948
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	1282	taxonid:1282
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	28072	taxonid:28072
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	29391	taxonid:29391
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	71667	taxonid:71667
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	143361	taxonid:143361
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	398053	taxonid:398053
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	452627	taxonid:452627
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	477680	taxonid:477680
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	1581557	taxonid:1581557
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	2086471	taxonid:2086471
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	2478552	taxonid:2478552
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000080	11	2838157	taxonid:2838157
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	1580	taxonid:1580
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	1750	taxonid:1750
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	2426	taxonid:2426
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	29542	taxonid:29542
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	196914	taxonid:196914
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	328812	taxonid:328812
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	405212	taxonid:405212
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	653931	taxonid:653931
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	885581	taxonid:885581
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	1535768	taxonid:1535768
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	1642646	taxonid:1642646
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	1929246	taxonid:1929246
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	2049305	taxonid:2049305
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	2259340	taxonid:2259340
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	2604421	taxonid:2604421
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000073	10	2779518	taxonid:2779518
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	56	taxonid:56
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	28903	taxonid:28903
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	34105	taxonid:34105
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	40324	taxonid:40324
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	45361	taxonid:45361
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	47421	taxonid:47421
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	336810	taxonid:336810
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	549298	taxonid:549298
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	562959	taxonid:562959
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	633807	taxonid:633807
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	1273132	taxonid:1273132
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	1286698	taxonid:1286698
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	1742359	taxonid:1742359
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	2109914	taxonid:2109914
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000066	9	2201271	taxonid:2201271
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000058	8	45655	taxonid:45655
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000058	8	48003	taxonid:48003
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000058	8	75906	taxonid:75906
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000058	8	86660	taxonid:86660
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000058	8	251535	taxonid:251535
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000058	8	1219491	taxonid:1219491
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000058	8	1458355	taxonid:1458355
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000058	8	1673428	taxonid:1673428
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000058	8	2681470	taxonid:2681470
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000058	8	2697027	taxonid:2697027
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	833	taxonid:833
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	1308	taxonid:1308
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	2120	taxonid:2120
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	40216	taxonid:40216
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	46355	taxonid:46355
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	52227	taxonid:52227
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	61645	taxonid:61645
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	90245	taxonid:90245
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	114881	taxonid:114881
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	156976	taxonid:156976
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	436516	taxonid:436516
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	468911	taxonid:468911
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	538220	taxonid:538220
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	756892	taxonid:756892
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	889453	taxonid:889453
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	1124597	taxonid:1124597
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000051	7	1543721	taxonid:1543721
